ORDER;AGE50PL;CUSTID;TSLBO;GENDER;CKBK068;CKBK082;CKBK177;CKBK211;TPAID
0;0;36127780;2;1;0;0;0;0;1
0;0;168925526;6;3;0;0;1;0;1
0;0;388841055;1;1;0;0;0;0;1
0;0;32938781;1;1;0;0;0;0;1
0;0;525407071;4;1;0;0;0;0;1
0;0;804437326;2;1;0;0;1;0;2
0;0;323638008;5;1;0;0;0;0;1
0;0;157721149;3;1;0;0;0;0;2
0;0;44437046;5;1;0;0;0;0;3
0;0;669344025;1;1;0;0;0;0;2
0;0;42072834;2;1;0;1;0;0;1
0;0;911362383;3;1;0;1;0;0;1
0;0;833219554;5;1;0;0;0;0;1
0;0;154987975;6;2;0;0;0;0;2
0;0;228845152;3;1;0;0;0;0;1
0;0;867993927;6;2;0;0;0;0;1
0;0;569851829;1;1;0;0;0;0;1
0;0;268975035;1;2;0;0;1;0;5
0;0;64753308;8;1;0;0;0;0;1
0;0;219062698;5;1;0;0;0;0;3
0;0;87966544;2;2;0;0;0;0;1
0;0;463046168;1;1;0;0;0;0;1
0;0;240493460;2;1;0;0;0;0;1
0;0;520173214;3;3;0;0;0;0;1
0;0;862959680;3;3;0;0;0;0;1
0;0;701195328;1;3;0;0;0;0;1
0;0;117175891;2;1;0;0;0;0;3
0;0;485472067;6;3;0;0;1;0;1
1;0;542849873;1;3;0;0;0;0;2
0;0;159891797;1;2;0;0;0;0;1
0;0;486207897;6;1;0;0;0;0;3
0;0;251319028;2;1;0;0;0;0;1
0;0;856855521;7;2;0;0;0;0;1
0;0;580966012;1;3;0;0;0;0;1
0;0;648040307;5;3;0;0;0;0;1
0;0;39730811;2;2;0;0;0;0;1
0;0;321755766;1;3;0;1;0;0;3
0;0;81607232;1;1;0;0;0;0;1
0;0;555245974;2;3;0;0;0;0;1
0;0;7722447;5;2;0;0;0;0;2
0;0;522405120;4;1;0;1;0;0;1
0;0;518356980;3;1;0;0;0;0;1
0;0;635684195;6;1;0;0;0;0;1
0;0;80261236;1;1;0;1;0;0;1
0;0;566061200;3;1;0;0;0;0;1
0;0;242301567;5;1;0;0;0;0;3
0;0;467367372;5;3;0;0;0;0;1
0;0;465837457;7;1;0;0;0;0;1
0;0;46451836;2;3;0;0;0;0;1
0;0;20653262;1;3;0;0;0;0;2
0;0;728273024;2;3;0;0;0;0;1
0;0;573203258;1;3;0;0;0;0;1
1;0;963706848;1;1;0;1;0;0;7
0;0;125214903;6;1;1;0;0;0;3
0;0;842238273;2;1;0;0;0;0;4
0;0;132266088;2;1;0;0;0;0;1
0;0;829885421;4;1;0;0;0;0;1
0;0;868070234;3;1;0;1;0;0;1
0;0;796542636;1;2;0;0;0;0;1
0;0;74319252;4;1;0;0;1;0;1
0;0;456133023;2;1;0;0;0;0;1
0;0;190589421;5;2;0;0;0;0;2
0;0;231100041;3;1;0;0;0;0;1
0;0;378985080;3;3;0;0;0;0;1
0;0;200903304;4;1;0;0;0;0;3
0;0;667832926;3;1;0;0;0;0;1
0;0;823751580;5;3;0;0;0;0;1
0;0;493658555;6;1;0;0;1;0;1
0;0;342000141;1;2;0;0;0;0;2
0;0;325941482;2;3;0;0;0;0;1
1;0;967165250;3;1;0;0;0;0;1
0;0;144112966;2;1;0;1;0;0;1
0;0;944664565;7;1;0;0;0;1;1
0;0;630732331;9;3;0;0;0;0;4
0;0;248600205;1;1;0;0;0;0;1
0;0;217740404;2;1;0;1;0;0;1
0;0;919992452;6;1;0;0;0;0;1
0;0;389098004;2;1;0;0;1;0;1
0;0;32040458;3;1;0;0;0;0;1
0;0;165702772;2;1;0;0;0;0;1
0;0;401028176;6;1;0;0;0;0;1
0;0;577288246;8;3;0;0;0;0;3
0;0;749567083;5;1;0;0;0;0;2
0;0;460222578;2;3;0;0;0;0;1
0;0;693118063;1;1;0;0;0;0;2
0;0;113406436;2;1;0;0;0;0;1
0;0;521885839;2;1;0;0;0;0;1
0;0;693582464;3;1;0;0;0;0;1
0;0;174514571;6;3;0;0;0;0;1
0;0;75099535;3;2;0;0;0;0;1
0;0;887156689;2;1;0;0;0;0;3
0;0;758663585;3;3;0;0;0;0;2
0;0;843916239;7;1;0;0;0;0;2
0;0;207023793;4;1;0;0;0;0;2
0;0;922802492;5;3;0;0;0;0;1
0;0;964307161;2;1;0;0;0;0;1
0;0;235202816;3;1;0;0;0;0;2
0;0;604149840;1;1;0;0;0;0;2
0;0;701004272;7;1;0;0;0;0;2
0;0;824403592;2;2;0;0;0;0;2
0;0;786327572;4;1;0;1;0;0;1
0;0;628304474;2;1;0;0;0;0;1
0;0;164535309;1;3;0;0;0;0;2
0;0;447489265;5;2;0;0;0;0;2
0;0;931904038;1;1;0;0;0;0;1
0;0;260721496;3;1;0;0;0;0;1
0;0;589953126;4;3;0;0;0;0;1
0;0;992699034;3;3;0;0;0;0;2
0;0;431717796;6;3;0;0;0;0;1
0;0;652995390;3;1;0;0;0;0;2
0;0;161742140;4;1;0;0;0;0;2
0;0;54401495;6;2;0;0;0;0;1
0;0;370055981;4;3;0;1;1;0;1
0;0;326972262;3;1;0;0;0;0;1
0;0;152322276;2;1;0;0;0;0;1
0;0;674583047;2;1;0;0;0;0;1
0;0;830883452;1;1;0;0;0;0;1
0;0;635691674;1;1;0;1;0;0;1
0;0;839865858;1;3;0;0;0;0;1
0;0;508305947;3;2;0;0;0;0;1
0;0;867832675;3;1;0;0;0;0;2
0;0;436435852;1;1;0;1;0;0;1
0;0;157898358;3;1;0;0;0;0;1
0;0;105270546;2;1;0;0;0;0;1
0;0;381228054;1;1;0;0;0;0;1
0;0;844056349;4;1;0;0;0;0;1
0;0;531426193;2;1;0;0;0;0;1
0;0;603675996;5;1;0;0;0;0;2
1;0;767531620;3;1;0;0;0;0;1
0;0;511316141;3;1;0;0;0;0;2
0;0;44309245;6;2;0;0;1;0;1
0;0;322131217;3;1;0;0;0;0;1
0;0;253884954;1;2;0;0;0;0;1
0;0;356198681;6;1;0;0;0;0;1
0;0;457445562;1;3;0;1;0;0;2
0;0;47793829;2;2;0;0;0;0;1
0;0;480909217;4;2;0;0;0;0;1
0;0;246631873;1;1;0;0;0;0;2
0;0;648642720;1;1;0;0;0;0;1
0;0;752395104;5;3;0;0;0;0;2
0;0;443660426;3;1;0;0;0;0;2
0;0;431638680;5;2;0;0;0;0;1
0;0;877901962;6;1;0;0;0;0;1
0;0;612313253;7;3;0;0;0;0;1
0;0;965153381;5;1;0;0;0;0;1
0;0;532045817;2;1;0;0;0;0;1
0;0;107199916;4;1;0;0;1;0;2
0;0;591231875;5;3;0;0;1;0;1
0;0;225986873;3;1;0;0;0;0;1
0;0;293057595;5;1;1;0;1;0;1
0;0;531834816;1;3;0;1;0;0;1
0;0;627998982;3;2;0;1;0;0;1
0;0;133608268;4;3;0;1;0;0;1
0;0;109546714;1;1;0;0;0;0;1
0;0;303989880;1;2;0;0;0;0;1
0;0;380317823;6;3;0;0;0;0;2
0;0;399049722;4;1;0;0;0;0;2
0;0;226018618;3;1;0;0;0;0;2
0;0;561367505;1;1;0;0;0;0;2
0;0;419758184;4;1;0;0;0;0;1
0;0;20469374;4;2;0;0;1;0;1
0;0;352451590;1;1;0;0;0;0;1
0;0;321275039;1;1;0;1;0;0;1
0;0;709095564;1;1;0;1;0;0;4
0;0;85738658;1;1;1;0;1;0;4
0;0;792117927;3;3;0;1;0;0;3
0;0;585495601;3;1;0;0;0;0;1
0;0;64518704;3;1;0;1;0;0;1
0;0;226760639;1;3;0;0;0;0;1
0;0;977277305;3;1;0;1;0;0;1
0;0;456439406;2;1;0;0;0;0;1
0;0;868291564;5;1;0;0;0;0;1
0;0;910642434;4;1;0;0;0;0;1
0;0;903269042;1;1;0;0;0;0;1
0;0;366652132;3;1;0;0;0;0;1
0;0;791829354;8;3;0;0;0;0;2
0;0;329828945;4;1;0;0;0;0;1
0;0;330158358;1;1;0;0;0;0;1
0;0;516713622;6;3;0;0;1;0;1
0;0;317510021;1;1;0;0;0;0;2
0;0;211842687;4;1;0;0;0;0;1
0;0;338685658;2;1;0;0;0;0;1
0;0;116387062;4;3;0;0;0;0;1
0;0;249221978;1;3;0;1;0;0;2
0;0;934207619;2;3;0;0;0;0;3
0;0;397585053;2;3;0;0;0;0;2
0;0;652141048;4;2;0;0;0;0;2
0;0;109328128;5;1;0;0;0;0;3
0;0;839127131;2;1;0;0;0;0;1
0;0;537892459;1;3;0;1;0;0;2
0;0;930293370;1;1;0;0;1;0;3
0;0;2402471;2;1;0;0;0;0;1
0;0;282718223;3;3;0;0;0;0;1
0;0;697731175;6;1;0;0;0;0;2
0;0;348204679;6;2;0;0;0;0;1
0;0;870935713;5;3;0;0;0;0;3
0;0;644423145;2;1;0;1;0;0;1
0;0;529717183;9;2;0;0;0;0;2
0;0;559715474;3;1;0;0;0;0;2
0;0;676212143;3;1;0;0;0;0;1
0;0;263671038;4;3;0;0;0;0;2
0;0;893687707;6;1;0;0;0;0;1
0;0;105972461;3;1;0;0;0;0;1
0;0;606764761;5;3;0;0;0;0;1
0;0;11840130;5;1;0;0;0;0;2
0;0;122067876;5;1;0;0;0;0;1
0;0;994309935;4;3;0;0;0;0;4
0;0;801396593;2;3;0;0;0;0;3
0;0;614892600;3;1;0;0;0;0;2
0;0;60467681;1;1;0;0;0;0;1
0;0;345026862;3;1;0;0;0;0;2
0;0;956073234;2;3;0;0;0;0;2
0;0;634134538;5;1;0;0;0;0;2
0;0;565525816;5;3;0;0;0;0;1
0;0;411862603;6;1;0;0;1;0;2
0;0;22696094;5;1;0;0;0;0;2
0;0;322217286;4;3;0;0;0;0;1
0;0;255590308;1;3;0;0;1;0;1
0;0;682341788;2;3;0;0;1;0;1
0;0;695465933;3;1;0;0;0;0;2
0;0;979925311;4;3;0;0;0;0;1
0;0;407440774;6;1;0;0;0;0;2
0;0;479884580;5;3;0;0;0;0;2
0;0;737600318;2;1;0;1;0;0;1
0;0;243766776;2;1;0;0;0;0;1
0;0;567095092;7;1;0;0;0;0;3
0;0;347350144;1;1;0;0;0;0;1
0;0;935095670;5;1;0;0;0;0;1
0;0;460142886;1;1;0;0;0;0;1
0;0;780959529;2;1;0;0;0;0;1
1;0;75310685;1;1;0;0;1;0;3
0;0;314816810;6;1;0;0;0;0;1
0;0;480423108;5;1;0;0;0;0;1
0;0;336687554;3;1;0;0;0;0;2
1;0;965387803;3;3;0;0;0;0;2
0;0;657448681;6;1;0;0;0;0;1
0;0;374997887;4;1;0;0;0;0;3
0;0;144181681;3;1;0;0;0;0;3
0;0;80620419;3;3;0;0;0;0;2
0;0;409705189;3;1;0;0;0;0;2
1;0;502143181;2;1;0;0;0;0;1
0;0;914037964;3;1;0;0;0;0;2
0;0;887517844;3;3;0;0;0;0;3
0;0;58889751;2;2;0;0;0;0;1
0;0;145895541;2;1;0;0;0;0;1
0;0;841641983;4;3;0;1;0;0;1
0;0;887542426;5;3;0;0;0;0;1
0;0;47988088;1;2;0;0;0;0;1
0;0;159106047;6;3;0;0;1;0;1
0;0;420328676;2;1;0;0;0;0;1
0;0;674448447;1;1;0;1;1;0;2
0;0;215113811;3;1;0;0;0;0;1
1;0;522344004;3;2;0;0;0;0;2
0;0;735955542;2;1;0;0;0;0;2
0;0;402021134;3;2;0;0;0;0;1
0;0;111882323;1;3;0;0;0;0;1
0;0;921082771;5;1;0;0;0;0;1
0;0;854763222;2;1;0;0;0;0;1
0;0;305754172;2;2;0;0;1;0;2
0;0;807169415;3;3;0;0;0;0;1
0;0;361404786;2;1;0;0;0;0;1
0;0;612120597;3;1;0;1;0;0;1
0;0;246502519;3;1;0;0;0;0;1
0;0;658517959;6;1;0;0;0;0;1
0;0;248793396;1;1;0;1;0;0;1
0;0;378932767;1;2;0;0;0;0;1
0;0;505809492;2;1;0;0;0;0;1
0;0;901516680;1;1;0;1;0;0;1
0;0;142699936;3;3;0;0;0;0;1
0;0;979929983;2;1;0;0;0;0;1
0;0;213346947;2;1;0;0;0;0;2
0;0;239534643;5;2;0;0;0;0;2
0;0;718946500;3;3;0;0;0;0;1
0;0;827231721;2;1;0;0;0;0;1
0;0;429307304;5;1;0;0;0;0;1
0;0;570568755;3;1;0;0;0;0;2
0;0;236959693;3;2;0;0;0;0;2
0;0;40216460;1;1;0;0;0;0;1
0;0;523001881;3;1;0;0;0;0;1
0;0;155348772;1;1;0;0;0;0;2
0;0;139297792;3;3;0;0;0;0;1
0;0;475920978;1;2;0;1;0;0;3
0;0;740293921;3;1;0;0;0;0;1
0;0;310100330;4;1;0;0;0;0;1
0;0;251546190;6;1;0;0;0;0;1
0;0;407441545;5;1;0;0;0;0;1
0;0;555478303;2;1;0;0;0;0;1
0;0;986734785;5;3;0;0;0;0;1
0;0;732150948;6;1;0;0;0;0;1
0;0;162916131;5;3;0;0;0;0;2
0;0;368131881;6;3;0;0;0;0;2
0;0;193568043;3;1;0;0;0;0;2
0;0;976208467;1;3;0;0;0;0;1
0;0;514993043;2;1;0;0;0;0;1
0;0;216252101;6;1;0;0;0;0;2
0;0;940808701;5;1;0;0;0;0;2
0;0;827727348;4;2;0;0;0;0;1
0;0;525459998;6;1;0;0;0;0;1
0;0;465160733;2;1;0;0;0;0;1
0;0;636970198;3;2;0;0;0;0;1
0;0;247821590;1;1;0;0;0;0;2
0;0;148355997;1;1;0;0;0;0;1
0;0;471834703;3;1;0;0;0;0;1
0;0;511913826;2;3;0;0;0;0;2
0;0;460886318;1;1;0;0;0;0;1
0;0;84401317;3;1;0;0;0;0;2
0;0;828444795;1;1;0;1;0;0;1
0;0;37746401;1;1;0;0;0;0;1
0;0;848086832;1;3;0;0;0;0;1
0;0;490606697;5;1;0;0;0;0;1
0;0;16181184;5;1;0;0;0;0;1
0;0;710147816;6;3;0;0;0;0;2
0;0;894990180;5;2;0;0;1;0;2
0;0;442342455;3;1;0;0;0;0;1
0;0;171019867;1;3;0;0;0;0;1
0;0;384220302;2;1;0;1;0;0;1
0;0;880106743;2;3;0;0;0;0;1
0;0;438331219;3;1;0;0;0;0;1
0;0;756968052;1;1;0;0;0;0;1
0;0;905544687;2;1;0;0;0;0;1
0;0;370521157;1;1;0;0;0;0;2
0;0;376907787;4;1;0;0;0;0;1
0;0;240092952;9;1;0;0;0;0;2
0;0;441660374;3;1;0;0;0;0;2
0;0;767172425;4;3;0;1;0;0;1
0;0;29167920;3;1;0;0;0;0;1
0;0;197326818;4;1;0;1;0;0;1
0;0;630993474;1;2;0;1;0;0;2
0;0;201011133;6;1;0;0;0;0;2
0;0;970426065;6;2;0;0;0;0;2
0;0;88419617;6;2;0;0;0;0;2
0;0;939718242;2;1;0;0;0;0;1
0;0;839621925;4;2;0;1;0;0;3
0;0;96116296;1;1;0;1;0;0;1
0;0;295321836;1;1;0;0;0;0;1
0;0;940719656;5;1;0;0;0;0;3
0;0;730238262;1;1;0;0;0;0;2
0;0;250987045;1;1;0;0;0;0;2
0;0;861877410;4;1;0;0;0;0;1
0;0;638074345;3;1;0;0;0;0;3
0;0;25704363;5;1;0;0;0;0;2
0;0;365407548;3;1;0;0;0;0;1
0;0;77326790;2;1;0;0;0;0;1
0;0;748840251;3;1;0;0;0;1;1
0;0;405189549;2;3;0;0;0;0;1
0;0;817422665;1;1;0;0;0;0;1
0;0;923107543;1;1;0;0;0;0;3
0;0;464097043;2;2;0;0;0;0;2
0;0;308474524;2;1;0;0;0;0;2
0;0;300342900;2;1;0;0;0;0;2
0;0;623931333;6;3;0;0;0;0;2
0;0;940801286;1;1;0;0;0;0;1
0;0;483765502;3;1;0;0;0;0;1
0;0;832751970;1;1;0;0;0;0;3
0;0;662910567;2;1;0;0;0;0;1
0;0;648371654;11;2;0;0;0;0;1
0;0;71481471;6;1;0;0;0;0;1
0;0;543526444;2;2;0;0;0;0;1
0;0;901650534;1;2;0;1;0;0;6
0;0;633395292;4;2;0;0;1;0;1
0;0;981243896;1;1;0;0;0;0;1
0;0;633689182;3;1;0;0;0;0;1
0;0;483122852;4;1;0;0;0;0;1
0;0;598303493;1;3;0;0;0;0;1
0;0;25259090;6;1;0;0;0;0;1
0;0;950344412;3;2;0;0;0;0;1
0;0;10703562;1;1;0;0;0;0;1
0;0;443559699;1;1;0;0;0;0;1
0;0;414115975;5;1;0;0;0;0;1
0;0;610129152;5;1;0;0;0;0;1
0;0;954740370;6;2;0;0;0;0;2
0;0;725503828;1;1;0;1;0;0;3
0;0;449295372;6;1;0;0;0;0;2
0;0;742092603;4;1;0;0;0;0;1
0;0;945835297;4;3;0;1;0;0;1
0;0;209394848;2;1;0;0;0;0;1
0;0;615243550;7;3;0;0;0;0;2
0;0;765877216;5;2;0;0;0;0;3
0;0;531729854;3;1;0;0;0;0;1
0;0;79749046;2;1;0;0;0;0;1
0;0;232271309;3;1;0;0;0;0;3
0;0;281523722;6;1;0;0;0;0;1
0;0;892575546;1;2;0;0;0;0;1
0;0;937300479;2;1;0;0;0;0;1
0;0;756035885;2;1;0;0;0;0;1
1;0;625140569;1;1;0;0;0;0;1
0;0;516553796;2;3;0;1;0;0;1
0;0;411899049;6;1;0;0;0;0;1
0;0;956203959;4;1;0;0;0;0;2
0;0;371181981;1;1;0;0;0;0;1
0;0;609367991;3;1;0;0;0;0;3
0;0;837360604;2;2;0;1;0;0;1
0;0;112674831;3;1;0;0;0;0;1
0;0;371734917;3;3;0;0;0;0;5
0;0;550187765;4;1;0;0;0;0;1
0;0;890035752;2;2;0;0;0;0;2
0;0;377704296;5;1;0;0;0;0;1
0;0;866147912;1;1;0;0;0;0;4
0;0;488894448;1;1;0;0;0;0;1
0;0;244495196;1;1;0;0;0;0;1
0;0;966190668;6;1;0;0;0;0;2
0;0;22581712;1;1;0;0;0;0;1
0;0;724621131;3;1;0;0;0;0;1
0;0;814882020;2;1;0;1;0;0;1
0;0;192214291;5;1;0;0;0;0;2
0;0;376687095;5;1;0;0;0;0;2
0;0;374489467;5;1;0;0;0;0;3
0;0;386385695;4;3;0;1;0;0;1
0;0;834314582;3;1;0;0;0;0;1
0;0;599061384;3;1;0;0;0;0;1
0;0;154632215;2;1;0;0;0;0;1
0;0;675126786;3;1;0;0;0;0;1
0;0;96384726;1;3;0;0;0;1;1
0;0;598770631;4;1;0;0;0;0;2
0;0;115511289;1;1;0;0;0;0;1
0;0;862316249;4;1;0;0;0;0;1
0;0;560568258;2;1;0;0;0;0;2
0;0;213792670;4;1;0;0;0;0;2
0;0;851587272;4;1;0;0;0;0;1
0;0;908209013;4;3;0;0;0;0;1
0;0;268310164;4;2;0;0;0;0;2
0;0;692523921;2;1;0;0;0;0;1
0;0;520944753;3;3;0;0;0;0;1
1;0;628699426;2;1;0;0;0;0;1
0;0;232347558;3;1;0;0;0;0;1
0;0;411777413;1;1;0;0;1;0;1
0;0;864364076;1;1;0;0;0;0;2
0;0;206868751;3;1;0;0;0;0;1
0;0;884926454;5;1;0;0;0;0;1
0;0;461594712;1;1;0;0;0;0;1
0;0;456224709;2;3;0;0;0;0;1
0;0;908703486;6;1;0;0;0;0;2
0;0;707278516;3;1;0;1;0;0;1
0;0;757366167;4;1;0;0;0;0;1
0;0;296105478;4;1;0;0;0;0;1
0;0;496562858;4;1;0;0;0;0;1
0;0;132859612;1;1;0;0;0;0;1
0;0;792054380;3;1;0;1;0;0;2
0;0;483442262;3;3;0;0;0;0;1
0;0;694984837;5;1;0;0;0;0;2
0;0;640763915;1;2;0;0;0;0;3
0;0;103207796;3;3;0;0;0;0;3
1;0;260596395;2;3;0;0;0;0;2
0;0;25645286;5;2;0;0;0;0;2
0;0;719061931;3;3;0;0;0;0;2
0;0;832238281;4;1;0;1;0;0;1
0;0;238599613;1;1;0;0;0;0;1
0;0;277246568;2;1;0;0;0;0;2
0;0;325337093;5;3;0;0;0;0;2
0;0;89751591;3;1;0;0;0;0;1
1;0;579699314;1;2;0;0;0;0;2
0;0;811249362;3;2;0;0;0;0;5
0;0;742484128;3;1;0;0;0;0;1
0;0;364766278;5;1;0;0;0;0;2
0;0;978061125;3;1;0;0;0;0;1
0;0;87008936;2;1;0;0;0;0;1
0;0;533097706;5;1;0;0;0;0;1
1;0;345884630;1;1;0;1;0;0;2
0;0;742126101;3;2;0;1;0;0;3
0;0;598220588;3;1;0;0;0;0;1
0;0;370501997;4;3;0;0;0;0;1
0;0;91972458;3;3;0;0;0;0;1
0;0;939887487;3;2;0;1;0;0;1
0;0;670586328;3;3;0;0;0;0;1
0;0;809908409;3;2;0;0;0;0;1
0;0;839194316;1;1;0;0;0;0;1
0;0;112612372;3;1;0;0;0;0;3
0;0;552282990;2;1;0;0;0;0;1
0;0;317820224;3;1;0;0;0;0;1
0;0;179499564;4;1;0;0;0;0;2
0;0;93000683;2;1;0;0;0;0;1
0;0;50461330;3;3;0;0;0;0;1
0;0;683260690;2;3;0;0;0;0;2
0;0;260887077;3;1;0;0;0;0;2
0;0;950455599;3;1;0;0;0;0;1
0;0;78387688;3;1;0;0;0;0;2
0;0;758125659;3;1;0;0;0;0;2
0;0;692597572;4;2;0;0;0;0;1
0;0;940838092;3;1;0;0;0;0;2
0;0;740321669;3;1;0;0;0;0;1
0;0;674748318;2;1;0;0;0;0;1
0;0;376239563;4;1;0;1;0;0;1
0;0;194523594;1;1;0;0;0;0;1
0;0;88285597;4;1;0;0;0;0;2
0;0;486725241;8;1;0;0;0;0;1
0;0;808790605;5;1;0;0;0;0;4
0;0;664026371;5;1;0;0;0;0;1
0;0;103796921;5;1;0;0;0;0;1
0;0;66330815;5;1;0;0;0;0;1
0;0;183009274;5;2;0;0;0;0;3
0;0;842370586;2;1;0;0;0;0;1
0;0;396855333;3;1;0;0;0;0;4
0;0;837550529;3;1;0;0;0;0;1
0;0;362378143;1;2;0;0;0;0;1
1;0;540477796;2;3;0;0;0;0;1
0;0;199143291;5;1;0;0;0;0;2
0;0;508858554;4;1;0;1;0;0;2
0;0;35748495;4;3;0;0;0;0;2
0;0;676104888;5;1;0;0;0;0;3
0;0;699883833;4;1;0;0;0;0;1
0;0;761090454;1;1;0;0;0;0;1
0;0;75381535;3;2;0;1;0;0;1
0;0;924073724;3;1;0;0;0;0;1
0;0;161867793;4;1;0;1;0;0;1
0;0;984317143;1;1;0;0;0;0;1
0;0;168909846;2;1;0;0;0;0;3
0;0;514152576;1;1;0;0;0;0;2
0;0;536085437;4;1;0;0;0;0;1
0;0;245007750;2;1;0;0;0;0;3
0;0;266793825;3;1;0;0;0;0;1
0;0;671898893;5;1;0;0;0;0;1
0;0;25016727;4;2;0;1;0;0;1
0;0;543064699;3;2;0;0;0;0;1
0;0;682078094;3;1;0;0;0;0;1
0;0;661334256;1;1;0;0;0;0;1
0;0;177836519;1;2;0;0;0;0;1
0;0;337021068;2;1;0;1;0;0;2
0;0;717017459;3;1;0;0;0;0;1
0;0;218311559;2;1;0;0;0;0;1
0;0;656090463;3;1;0;0;0;0;2
0;0;892610365;4;3;0;0;0;0;2
0;0;143533785;2;1;0;1;0;0;1
0;0;199571265;5;3;0;0;0;0;2
0;0;687979788;2;1;0;0;0;0;1
0;0;531464533;4;1;0;0;0;0;1
0;0;401453814;2;1;0;0;0;0;1
0;0;363442392;3;3;0;0;0;0;4
0;0;137917862;7;3;0;0;0;0;2
0;0;556372359;6;2;0;0;0;0;1
0;0;858089643;3;1;0;0;0;0;1
0;0;20152671;4;1;0;1;0;0;1
0;0;464341266;1;1;0;0;0;0;1
0;0;801335300;3;1;0;0;0;0;2
0;0;916639769;2;1;0;0;0;0;1
0;0;133270103;4;1;0;0;0;0;1
0;0;551491644;2;1;0;1;0;0;1
0;0;998329179;1;1;0;0;0;0;1
0;0;512832149;3;1;0;0;0;0;1
0;0;468743;4;2;0;0;0;0;1
0;0;837071726;2;1;0;1;0;0;1
0;0;732860009;3;2;0;0;0;0;1
1;0;665328764;1;1;0;0;0;0;2
0;0;996530046;3;1;0;0;0;0;1
0;0;990332780;4;3;0;0;0;0;1
1;0;640196810;1;1;0;0;0;0;2
0;0;20450585;2;1;0;0;0;0;1
0;0;271509801;3;1;0;0;0;0;1
0;0;398520553;4;1;0;0;0;0;1
0;0;90999070;5;1;0;0;0;0;2
0;0;206498461;1;1;0;0;0;0;1
0;0;69039129;3;2;0;0;0;0;1
0;0;771811216;4;1;0;0;0;0;1
0;0;988009119;4;1;0;1;0;0;2
0;0;950353659;2;1;0;0;0;0;1
0;0;182377659;4;2;0;0;0;0;1
0;0;945784139;2;1;0;0;0;0;1
0;0;293004701;1;1;0;0;0;0;1
0;0;820663841;1;1;0;0;0;0;3
0;0;296788484;1;1;0;0;0;0;1
0;0;299711836;2;3;0;0;0;0;3
0;0;164345888;1;1;0;0;0;0;1
0;0;743262181;4;1;0;0;0;0;1
0;0;184328910;3;1;0;0;0;0;1
0;0;529139083;4;3;0;0;0;0;2
0;0;339279911;5;1;0;0;0;0;1
0;0;729940362;3;1;0;0;0;0;1
0;0;221381920;2;3;0;0;0;0;1
0;0;157370344;3;1;0;0;0;0;1
0;0;47349296;2;3;0;0;0;0;1
0;0;245674405;1;3;0;0;0;0;4
0;0;600553341;3;3;0;0;0;0;1
0;0;295992035;1;1;0;0;0;0;1
0;0;944542358;2;1;0;0;0;0;1
0;0;157358728;1;1;0;0;0;0;1
0;0;20855011;3;1;0;0;0;0;1
0;0;321052793;3;1;0;1;0;0;1
1;0;808359153;3;1;0;0;0;0;4
0;0;45374970;2;1;0;1;0;0;1
0;0;480919416;3;1;0;0;0;0;2
0;0;33079898;3;1;0;0;0;0;2
0;0;99770779;3;1;0;0;0;0;1
0;0;418995;10;1;0;0;1;0;2
0;0;513430299;2;1;0;0;0;0;3
0;0;750731455;4;1;0;0;0;0;2
0;0;253922464;4;1;0;0;0;0;1
0;0;250869287;2;1;0;0;0;0;1
0;0;705125365;4;1;0;0;0;0;1
0;0;868077552;4;1;0;1;0;0;2
0;0;518065616;1;1;0;0;0;0;1
0;0;740709093;4;2;0;0;0;0;1
0;0;313289446;1;1;0;0;0;0;4
0;0;546596702;1;1;0;0;0;0;1
0;0;607247801;3;2;0;0;0;0;1
0;0;373839067;3;1;0;0;0;0;1
0;0;643035495;1;2;0;1;0;0;1
0;0;394963043;1;1;0;1;0;0;1
0;0;236159656;1;2;0;0;0;0;1
0;0;53746750;4;1;0;0;0;0;1
0;0;8907374;2;1;0;0;0;0;1
0;0;604049926;3;1;0;0;0;0;1
0;0;762098108;2;1;0;0;0;0;1
0;0;649396058;3;1;0;0;0;0;1
0;0;683564429;3;1;0;0;0;0;1
0;0;536155200;2;2;0;0;0;0;1
0;0;597368214;3;1;0;0;0;0;1
0;0;77817813;2;1;0;0;0;0;1
0;0;750139975;1;1;0;0;0;0;1
0;0;354870252;3;3;0;0;0;0;1
0;0;937508545;1;1;0;0;0;0;3
0;0;724890369;3;1;0;0;0;0;1
0;0;395828889;4;1;0;0;0;0;1
0;0;523065465;3;1;0;1;0;0;1
0;0;239370267;2;1;0;1;0;0;1
0;0;41574727;3;1;0;0;0;0;1
0;0;704562817;2;1;0;0;0;0;1
0;0;246128018;1;1;0;1;0;0;1
0;0;263881269;2;1;0;0;0;0;1
0;0;148161322;4;1;0;0;0;0;2
0;0;649969747;5;1;0;0;0;0;1
0;0;534996956;1;1;0;0;0;0;1
0;0;162861500;3;1;0;0;0;0;1
0;0;744402925;1;1;0;0;0;0;1
0;0;355536570;2;1;0;1;0;0;1
0;0;988442370;2;1;0;0;0;0;1
0;0;125316117;4;1;0;0;0;0;1
0;0;723419455;1;1;0;0;0;0;1
0;0;291413142;3;1;0;0;0;0;1
0;0;54112630;2;2;0;0;0;0;1
0;0;984230544;3;1;0;0;0;0;1
0;0;115702938;3;1;0;0;0;0;1
0;0;612439932;2;1;0;0;0;0;1
0;0;104679721;4;3;0;0;0;0;1
0;0;736274363;3;1;0;0;0;0;1
